repo,ref,resolved_ref,last_modified,kind,test_id,success,path,timestamp,run_id,repo2docker_version
https://github.com/simpeg/simpegmt,master,73e35c4,2016-03-06T15:18:48-08:00,build,build,False,github.com/simpeg/simpegmt/logs/build-master-2020-07-15T12.20.txt,2020-07-15T12:20:45.694224,2020-07-15T12.20,0.11.0
