repo,ref,resolved_ref,last_modified,kind,test_id,success,path,timestamp,run_id,repo2docker_version
https://github.com/bayeshack16-superawesometeam/bayeshack16,master,580690b,2016-04-24T10:36:26-07:00,build,build,True,github.com/b/bayeshack16-superawesometeam/bayeshack16/logs/build-master-2020-07-17T07.04.txt,2020-07-17T07:04:52.700469,2020-07-17T07.04,0.11.0
https://github.com/bayeshack16-superawesometeam/bayeshack16,master,580690b,2016-04-24T10:36:26-07:00,notebook,notebook/fmr_analysis.ipynb,False,github.com/b/bayeshack16-superawesometeam/bayeshack16/logs/test-notebook-notebook-fmr_analysis.ipynb-2020-07-17T07.04.txt,2020-07-17T07:04:52.700469,2020-07-17T07.04,0.11.0
