repo,ref,resolved_ref,last_modified,kind,test_id,success,path,timestamp,run_id,repo2docker_version
https://github.com/natmod/seattle-housing-price-time-series-analysis,master,cc224cb,2017-06-21T17:06:59-07:00,build,build,True,github.com/n/natmod/seattle-housing-price-time-series-analysis/logs/build-master-2020-07-16T12.47.txt,2020-07-16T12:47:50.021714,2020-07-16T12.47,0.11.0
https://github.com/natmod/seattle-housing-price-time-series-analysis,master,cc224cb,2017-06-21T17:06:59-07:00,notebook,Seattle Housing Time Series Analysis - ARIMA Forecast and Quantifying Seasonal Effects.ipynb,False,github.com/n/natmod/seattle-housing-price-time-series-analysis/logs/test-notebook-Seattle Housing Time Series Analysis - ARIMA Forecast and Quantifying Seasonal Effects.ipynb-2020-07-16T12.47.txt,2020-07-16T12:47:50.021714,2020-07-16T12.47,0.11.0
https://github.com/natmod/seattle-housing-price-time-series-analysis,master,cc224cb,2017-06-21T17:06:59-07:00,notebook,.ipynb_checkpoints/Seattle Housing Time Series Analysis - ARIMA Forecast and Quantifying Seasonal Effects-checkpoint.ipynb,False,github.com/n/natmod/seattle-housing-price-time-series-analysis/logs/test-notebook-.ipynb_checkpoints-Seattle Housing Time Series Analysis - ARIMA Forecast and Quantifying Seasonal Effects-checkpoint.ipynb-2020-07-16T12.47.txt,2020-07-16T12:47:50.021714,2020-07-16T12.47,0.11.0
