repo,ref,resolved_ref,last_modified,kind,test_id,success,path,timestamp,run_id,repo2docker_version
https://github.com/dask/dask-examples,master,e19db3d,2020-07-14T14:31:17-07:00,build,build,True,github.com/d/dask/dask-examples/logs/build-master-2020-07-23T12.31.txt,2020-07-23T12:31:28.925710,2020-07-23T12.31,0.11.0
https://github.com/dask/dask-examples,master,e19db3d,2020-07-14T14:31:17-07:00,notebook,xarray.ipynb,False,github.com/d/dask/dask-examples/logs/test-notebook-xarray.ipynb-2020-07-23T12.31.txt,2020-07-23T12:31:28.925710,2020-07-23T12.31,0.11.0
