repo,ref,resolved_ref,last_modified,kind,test_id,success,path,timestamp,run_id,repo2docker_version
https://github.com/BedirYilmaz/cs231-stanford,master,c9f4625,2018-04-11T23:07:17+08:00,build,build,True,github.com/BedirYilmaz/cs231-stanford/logs/build-master-2020-07-15T13.15.txt,2020-07-15T13:15:21.685348,2020-07-15T13.15,0.11.0
https://github.com/BedirYilmaz/cs231-stanford,master,c9f4625,2018-04-11T23:07:17+08:00,notebook,assignment2/Dropout.ipynb,False,github.com/BedirYilmaz/cs231-stanford/logs/test-notebook-assignment2-Dropout.ipynb-2020-07-15T13.15.txt,2020-07-15T13:15:21.685348,2020-07-15T13.15,0.11.0
https://github.com/BedirYilmaz/cs231-stanford,master,c9f4625,2018-04-11T23:07:17+08:00,notebook,assignment2/PyTorch.ipynb,False,github.com/BedirYilmaz/cs231-stanford/logs/test-notebook-assignment2-PyTorch.ipynb-2020-07-15T13.15.txt,2020-07-15T13:15:21.685348,2020-07-15T13.15,0.11.0
https://github.com/BedirYilmaz/cs231-stanford,master,c9f4625,2018-04-11T23:07:17+08:00,notebook,assignment2/TensorFlow.ipynb,False,github.com/BedirYilmaz/cs231-stanford/logs/test-notebook-assignment2-TensorFlow.ipynb-2020-07-15T13.15.txt,2020-07-15T13:15:21.685348,2020-07-15T13.15,0.11.0
https://github.com/BedirYilmaz/cs231-stanford,master,c9f4625,2018-04-11T23:07:17+08:00,notebook,assignment2/BatchNormalization.ipynb,False,github.com/BedirYilmaz/cs231-stanford/logs/test-notebook-assignment2-BatchNormalization.ipynb-2020-07-15T13.15.txt,2020-07-15T13:15:21.685348,2020-07-15T13.15,0.11.0
https://github.com/BedirYilmaz/cs231-stanford,master,c9f4625,2018-04-11T23:07:17+08:00,notebook,assignment2/FullyConnectedNets.ipynb,False,github.com/BedirYilmaz/cs231-stanford/logs/test-notebook-assignment2-FullyConnectedNets.ipynb-2020-07-15T13.15.txt,2020-07-15T13:15:21.685348,2020-07-15T13.15,0.11.0
