                                    repo,                                   commit, notebooks, language, version
                     matachi/movie-diary, 804d225f9c3effd962ca87d2b637879db917c21c,         1,    python,   3.5.3
                            gully/BigHug, 03244f44450fa73a1c3b4fae838caad95848dd81,         1,    python,   3.4.4
                       habakan/langknock, 58c61128863e1e730d556d7b57a1f434f8455e80,         2,    python,   3.5.1
                     ludgo/data_analysis, d72882e04c982dbb816a30840b7cda2df6f73cfa,         1,    python,   3.6.0
manaswinidas/Titanic-death-data-set-work, 1e35698835f3997aaa342efb0ff9b9e15a084985,         2,    python,   3.6.2
   nahianjahangir/PS4_Consumer_Analytics, f7be05add7ac49297a219ed45c36149e0f2bb454,         1,    python,   3.5.1
                  jeromepouille/smartcab, 8fa4b58830b77539f286afe3cebbc2392a41de9d,         1,    python,  2.7.13
     chusiang/ansible-jupyter.dockerfile, 513d69792d4cd1193e22069bfb13a554d067204c,         1,    python,  2.7.12
                     lmikke/Leshkow_MLhw, 99d3989a792fc855483af3926f094825eb99ea12,         1,    python,  2.7.13
               roopalJazz/boston_housing, c1e29657727a0a46a8a8dcb1e2a67fd9f79d0683,         1,    python,  2.7.12
                       Claudio888/FIFA18, 847ed4afce41dde96ede46f822de994bc50d94ca,         1,    python,   3.6.0
        Samimust/spr_logistic_regression, bde8b7cfdc83f1c0e6a537f391753f682063e092,         1,    python,   3.5.2
                  kalymaan/Bias_Variance, a92ebe3859e7424ecfe986429c6adf10c29f8514,         1,    python,  2.7.14
     aukintux/business_binomial_analysis, a18ce86c2eabd77a4cd928f29d35a86347a7be11,         1,    python,   3.5.2
 robbiejones96/LearningFromDataExercises, 6b015320d5f5ecbf79191784dab6ed6676613238,         1,    python,  2.7.11
  ClaseML-2017/regularization-rfigueror1, 147925c9a23187a425c75d86853db564c4f7ceb9,         1,    python,  2.7.12
                        ppeiris/Learning, 5c802e7435cca53a5b1b3b237d1f08fd775b3644,         3,    python,  2.7.13
           kshitijyad/IRIS_Data_Analysis, d688cbe5eb186bfd57b10ae537bef33f4ee7edf6,         1,    python,   3.6.4
                      Mentropy/dreamteam, 133744b986b955588327cbe427db80bf09ced3e4,         1,    python,  2.7.13
              JunaidAsghar/MNIST-DATASET, a1358133515523f279f20095e8e54f95dff9bc9e,         2,    python,   3.6.2
                           MSaydak/tarot, b345f96ccf63a81791cdcc82d79fa8cdd3b5f9f7,         1,    python,   3.6.1
      naomihng/Recession-UniversityTowns, 7ed3bf1a8f03313d368a631d34c618047fb9f24d,         1,    python,   3.6.0
        joshuaemayer/recommender-systems, a5bffa067f888454b6a9a0e77fcbce8db2d9656c,         2,    python,  2.7.11
         JoaoGranja/Analyzing_Gun_Deaths, 63c259ca4e00b3c9b180baadddd2e49994b58d94,         1,    python,   3.4.3
               AlliedToasters/Exoplanets, 0adb44fcdd7a7442813e52bf207e5c58871b0f8d,         1,    python,   3.6.1
   shahinpr/Machine-Learning-with-Python, f3f2978b5ef4e94493500c7b885292dcdeef0333,         2,    python,   3.6.1
                ForsetiTeam/Forseti-docs, a23642c7b3ceb63e28fb101400987b0d59204a6c,         2,    python,   3.6.3
                BusinessOptics/test_repo, ef029487a87dc0a0238de145f28a8fc1991ac300,         1,    python,  2.7.13
          thwee-alchemist/TinyBlockchain, 3ab47c3a60589ba98b0d6f5e69c85ef1fa0a2e8c,         1,    python,  2.7.12
                    Kelv92/Data-Projects, 257780a87217bcf7df12c228ad653e57737c58c8,         2,    python,   3.5.2
                  maxial/MachineLearning, 8370c146eba9c894861706b7827a00b87ec018bd,         1,    python,   3.5.2
            SubhadityaMukherjee/ML-Learn, 4777a0531d114d8e779dfebe47bdae2801a1b64a,         1,    python,   3.6.3
          NuwanKaluarachchi-UOCFOS/Week5, 7561ae45b9c69e8e12acc4eed82552c2f1c611f2,         1,    python,   3.6.1
                csizsek/seaborn-examples, 82ede99df162fe58e27efd27a04a1d3efcdc7950,         1,    python,  2.7.11
       BanzaiOtis/INFO-W18-Final-Project, a6de51fff2be1b486355ba6bcb3a50ff85efc0da,         2,    python,   3.5.1
                      forero/NatureIndex, cd8e2d167f8ab074434253fa7083aa70e6a8155f,         1,    python,   2.7.6
               brownd10/python-challenge, 0b42dd86557973b1c931b5c1656810748a23edca,         2,    python,   3.6.4
                  thedavidliang/Math_157, 28b9a3111f96b867c9fb8fd1f5ebb0fb8ffb9cd5,         3,    python,  2.7.13
                 mrazakhan/Demography180, 828d56e973244b9e3613abd9d93df4703a57c937,         1,    python,   3.5.0
 sandy1999/college_attendance_prediction, 1e89b32cf7be331d649a7fa0f7930e8426b4fa0d,         1,    python,   3.6.4
   Slaski/MLND-Train-a-Smartcab-to-Drive, 4d7d8d87bdc0ebb220aab8e7fde9b91476d85230,         1,    python,  2.7.14
               hlncrg/yewnoDataChallenge, 8221358c91baa9cc5cfb975e9460bea3f5d71913,         1,    python,   2.7.8
                            Wailt/HiTree, 30f7e0add56482653b1b9d294f8fee76694461f7,         1,    python,  2.7.13
             wangminhang/CarND-LeNet-Lab, 6e03d63ec4b44ce62f3a6fef959ceccbcd1b7968,         2,    python,   3.5.2
                        astrax/IMAO_2017, ce40a98b0ae00b77241b2fcad584e68941043e7d,         1,    python,   3.6.0
                            dimal97/mmst, b2d005cc01d7e60c8a0b24e40988f42aaa030286,         1,    python,   3.5.1
Diana-Kapralova/edx-PHYS201x-Waves-Optics, 06a3810d8a0a2e047aded0fef5c9ba6d23c34b92,        17,    python, 3.5.3;3.6.1
                  luckymj/code-exercises, 397df1810ca5b9d5832e39230e26f27a8a435056,         1,    python,   3.6.4
            chensandiego/machinelearning, 9e8bf0f650bbd77430ec44149f6645f5b785437b,         1,    python,   3.5.1
                        ellenkeister/FCS, 00c7a99e1580c961571ba18fbe2f8978089ea019,         1,    python,   3.6.3
DaMacho/classification_shelterAnimal_project, bde5ebefa0169f1118d7e52c095aabf142cad03d,         2,    python,   3.6.1
           AndreMiranda1/PriceRegression, 43ed6139e2eb232bf50498d648acf8d1603645e2,         1,    python,   3.6.3
                   bcbeidel/sklearn-demo, 8b280dd98913c3cf524499683387be31d70bb22b,         4,    python,   3.6.3
                  ramseynoj/w261_quizzes, fa793b1970a97969e198950ed1db8bbe42a2db0e,         1,    python,  2.7.13
                     tveritinova/ml-mipt, 5827bfcbed57c64068ef87787646f25cdef4b72c,         2,    python,  2.7.11
                      jgalsurkar/K-Means, 2c099542f7dbbbe5df86b8c851614ffe0236b845,         1,    python,   3.6.1
   karolisjan/Bioprocess-Fault-Detection, 75539677266a40cb706ae53cd990f16be9a0cd43,         1,    python,   3.6.1
               AjayShelar/Datastructures, 3f562f248e4481463ea5a32cae01def335e05ff2,         3,    python, 3.6.1;3.6.2
             dataninja-python/Challenge4, 1168cf7622654629ec56247a6e7f894a31081357,         2,    python,   3.6.4
                   FinTechie/FuelEconomy, 75a47823711ba1278f5b3d5c832f3b3ce5dde414,         1,    python,   3.6.2
          JoMedeiros/T2_U3_Probabilidade, 06132998e9a7efafbc0c641819ac8e3413403e84,         1,    python,   3.5.2
              EthanMacdonald/SS-tutorial, 11b0b880dab564bd4086eff8891ce121c8f3a0ce,         2,    python,   3.5.1
       AIHackerTest/linfeng365_Py101-004, 41094258de1b7f61121e9fffed6ba76752709e26,         1,    python,  2.7.13
          kazewind22/DM_Task3_Clustering, 18268d2b6eb037563cf93f4cb96791427e152a74,         1,    python,   3.6.1
                   rthamman/w266-project, 80f7fbd8717fc3083555e6179105279beff675b7,         1,    python,  2.7.11
    kamsuri/titanic_survival_exploration, 5c1e3c91c9a4684c03b6585f3bc501333e63e8ab,         1,    python,  2.7.13
             PCoelho07/titanic_kaggle_ML, 6c1ba828372e534375dcd63739f16120611eec7b,         1,    python,  2.7.12
    justinchow11/Data-Analysis-Portfolio, 6790c5876acb528becba96ece33969277ed133e6,         2,    python,   3.6.1
  Trion129/Gradient-Descent-from-scratch, e79123d27168a93ea5ff13fe74c7c6fd7dbd53e0,         1,    python,   3.6.1
dennis-leeyinghui/HKEX_Stakeholder_Change_List, da2566faffd1413b119717aacddca95a69d6e959,         1,    python,   3.5.2
viznu/Twitter-Bot-Detection-Using-Classifiers-and-Clustering, 36e802b33b6e835bf5392aa8a1b75e3c97e662ad,         1,    python,  2.7.13
         bgwilson12/3.1.3-KNN-Regression, c979b295e14b8fb0d4a8825666ad9ff6b1211ae3,         1,    python,   3.6.2
                       otarfi/first_repo, 3c690ba41209477ca65f2521701bcb3c7f07969f,         1,    python,   3.4.5
sahilph/Surviving-The-Titanic-and-Random-Forest-Classifier, a14e4fd9d1331fddd29d17d41a2a3a287b05e6ff,         1,    python,  2.7.12
                 eantaev/problem-solving, d861c5a5fb71189b7d3fdb399c54e80175aaa417,         1,    python,   3.6.2
              kaqqy/basic_neural_network, 71fad7d5ae4494897c0ed6d1c9ccd6c53d100299,         3,    python,   3.5.2
           Niyatihd/matplotlib-challenge, 48bd1ea769eff936837ca85ab4732a16df42d2fb,         2,    python,   3.6.3
             physics91si/devangiviv-lab6, d7071ab6f0542a95a4ec389af928b8009718b265,         2,    python,   3.5.1
alexsubotic/A-Collection-of-Data-Science-Take-home-Challenges, ab1f2b51d22f058a4ff54186d56f14bc705cc0fc,         1,    python,   2.7.6
                        DanielAnthes/DM3, 7527cc0542f340db037116c3969a3c45d3611317,         1,    python,  2.7.13
                            willxie/temp, 362b905375acded96afede49ae77b89fd80adc8c,         1,    python,  2.7.13
                jsconway28/unit_project1, 01a6c7da6326780807466dc94ca0fc78a7a7d6c8,         1,    python,   3.6.3
miguelgd54/Classifier-Dimension-Performance-Analysis-For-Medical-Condition-Predictions-UCSD, 36fa36faf0d1d6c14a00bb346a6817ca40314a29,         1,    python,   3.6.3
      nikhil15iitd/visual_analytics_hw03, e2344e5232213fbb0e746c51e75837593142f97e,         1,    python,   3.6.2
        buddharajuramaraju/Assignment7.1, 1152ebd5e80804b8c8fda548044a3c6e001d8c08,         1,    python,   3.6.3
                        AaronCHH/Py_DATA, 024ab7568b038fcb85d5956851a6bf20cfe4bde8,         3,    python,   3.5.2
                     licongyuan/homework, 2911affe00fe23c22e3d2320806d20b2df2cdfa1,         1,    python,   3.6.0
                     zz44l43/wee10-class, bf1296a96d7cfb205acdb872442bffcd2c4aa921,         1,    python,   3.5.2
                    KPMallaney/911-Calls, 5355c6e38aa8905d174b572637e0c9ea0cb1ae18,         1,    python,   3.6.4
                   jamiecook/pedestimate, 7c2105a44208dcc22c4e442ffa5b41bc960febba,         1,    python,   3.5.2
                        mneely1/CodeWars, 3f2caab5e83ee81a36e8dd13f0edf1285d1c477a,         2,    python,   3.6.1
             ChisatoKasebayashi/ProbRobo, c4c50bb024f545000bc85040489e6b7ad59a8b8c,         2,    python,   3.6.1
               s-t-e-a-l-t-h/nb_stripout, 5aec8a3c4de95359d3cef2e9616d9dec39d862c9,         1,    python,   3.6.2
                 ritterj57/mlnd-Smartcab, 1eaf7521e97c3fa69d01f7ff85bcb9abca5b6eca,         1,    python,  2.7.13
                        BojkArth/finance, d349343f73cd1e6bf397df702528f58e6408b1b6,         1,    python,   3.6.3
         mrclagman/python-DS-ML-bootcamp, de76358f980347dee4433b505a8e2eeae1c345f6,         1,    python,  2.7.12
   ddrossi93/2015-Flight-Delays-Analysis, d16c6448c73454e751f5b18001e335a6028dc9b2,         1,    python,   3.6.1
                   hushchyn-mikhail/heat, f76de7ec99f4dcf48eaf0335f300c261e36da108,         1,    python,  2.7.13
                       llloo/my_leetcode, 7108a8a4cc5a99d985d3b492fdf44ec6fa3149cc,         1,    python,  2.7.12
                 Elleppi/MachineLearning, bd736a1535a7221a832af068723553e259486422,         1,    python,   3.6.4
          KaitlynKeil/FairbankAirQuality, a94d6dab89bcadd6cd605e971964b8a3752aeaf6,         2,    python, 3.5.2;3.6.1
        Taaccoo-beta/Physical-Simulation, 320892dcec9b05133bc1e2139e5dbe65bd791c7f,         2,    python,  2.7.12
           buffos/carND.behavior.planner, 725fdb79519a298ba54c45127bac40242d905747,         1,    python,   3.6.1
                         vozvivan/cs231n, d958ddb805dfd3c088248dba190358ad2b21e6f7,         2,    python,  2.7.13
RodrigoVillatoro/machine_learning_projects, 3a7fca2bdfd7789320b1e58f6f4170763c2950e6,         4,    python,  2.7.10
                    loringit/arbitration, 5ffbb747c9d97c1e0ce0237cbbc93a6530273c9e,         1,    python,   3.4.3
             rrbb014/automobile_analysis, acf2d8357bc85da0694001db570fd257d36afaa4,         2,    python,   3.5.2
                      ohugo/Data-Science, dda804a89f322018451ae0ff7d97a9e95eac5bc7,         1,    python,   3.6.4
                  dwormuth/JupyterTop100, 6fbcccb95b496c4c74b1d22412df8680a2cd345e,         1,    python,   3.6.2
              Dmitry-Denisov/coursera-ml, 5637a6c39e8331eb64c9f69c9c3c16660d69110a,         1,    python,   3.6.1
   mchengny/Titanic_survival_exploration, d178fd664d10c97055dc8c61390d15404c1dfcae,         1,    python,  2.7.13
                    CyrusYen/BigData_HW1, 02d85a6e82f69c8eb90fa76425ecd43387feeca1,         1,    python,  2.7.13
                           mattdukesd/ml, b4a81950e2c4b6690e4dd6128bf8fcd1f68bf245,         1,    python,   3.6.1
                    tachycline/gammadist, 7047e130c7c82431e72b3e1dc93a2512faaa6de7,         1,    python,   3.4.4
     chiefenne/Transfinite_Interpolation, 4d399acd14daffe00487d213dffffa8008e618d8,         1,    python,  2.7.12
     cximran/google_trends_election_data, 06a803bdd21df26a737379e7ad8251fa9f97b2f4,         1,    python,   3.6.0
          pedrobraz1990/Macroeconometria, 90012a379a3f8a6fe3abd0ab738386605c891fb7,         1,    python,   3.5.1
                          lkwatson/ME520, 44844948953c05eed8fb9dd7f1fe08c70ade56de,         2,    python,   3.6.4
  mittrayash/Titanic-Survival-Prediction, 66cd8d529c6b0a33e9e954948f2fadef2ac04d53,         2,    python,   3.6.1
                     abayirli/montecarlo, bf92e9461bfc1bea46b6f6827614d2b582d6bafd,         2,    python, 2.7.11;3.6.3
                 Peilin-D/cs207binsearch, a6e6f9ccb2e94c7e71c77b7cd27f1049681c98c8,         1,    python,   3.5.2
          AnilG3/edX-MITx-6.00.1x-Python, 2924aeebcd66cb7d6a2a539af99ce43fc82eb218,         2,    python,   3.6.1
         abilash21/DSSession4Assignment1, dae17de0e05f5359671c707c0c7301193edf0d48,         1,    python,   3.6.3
                wildimarnieto/SIMULACION, c9d6bacb39f32b674940a9a8dc680cba55de9384,         2,    python,   3.6.3
fabienvauchelles/machinelearning-workshop, f8766edfdcb754943f331b22c091c75c390fd5c4,         2,    python,  2.7.10
                 henrylee123/digitsRecog, 849c58d21179eecae83460a9aa76f82726aa92c5,         1,    python,   3.5.3
                 onnovalkering/notebooks, b4d59b1fd94c2f8d59c6d9d5dc1c6f3e96132a89,         3,    python,   3.6.3
               VirPetit/Ejercicios-3-y-4, 100b3e9b36b1b655216f27bcab1a35d5492a15a6,         1,    python,   3.5.2
ukirderohit/Logistic-Regression-with-the-Titanic-Lab, ed748ba576e71553d15ae4b6b4052341f65b74f6,         1,    python,  2.7.12
            k1c/Hopfield-Network_SOM_PCA, 541e2a296e3560e26d5a65edff61c969925dd1ce,         1,    python,   3.6.2
 abhishah901/K-Means_Clustering_Python_2, 24abd85629ca382bad5affe7ea9bcfb43f3c1eab,         1,    python,   3.6.2
                  tuanable/Project-Euler, dcaf79175be143141cf447410245ec33a8d92cce,         1,    python,  2.7.13
              ObaidAshraf/Numpy-Practice, 05185b2af0c4fb486681ca285e29a96a22c77b7c,         1,    python,   2.7.6
                  hazrmard/DecisionTrees, 7d9f5c8fabb4a359d120ee27a844d59eaa688727,         1,    python,   3.6.3
                    ArieTwigt/gitproject, 95fd57ffd1d2fd564d87d90a5eca56faaf012240,         1,    python,   3.6.4
      cmsc320final/marijuana_exploration, 8605aa681f6b7b558ad15fcdec092dc411ed154a,         1,    python,   3.6.2
                    minhhx/code_practice, 717eea772e6484ab2a14f2a65d6d2ac8c405a71d,         1,    python,   2.7.8
PGE323M-Fall2017/assignment20-OliviaWalker, 840daa8402b09b5fb49cdfd0f34af337b9f03f8a,         1,    python,   3.6.1
                     fawind/adventofcode, ae9001fd68aa539f2652d846901832cdcc20b09d,         1,    python,   3.5.3
programacion-taw-utpl-001/trabajo-final-primer-bimestre-final-004, 8aaceacdd31f6acba6a14e9af5c7424501b6aa63,         1,    python,   3.6.1
                      cmaurer7/Dataquest, b6e79e62ac7d8e72c18faac85eb1b6ca41c4a2d8,         1,    python,   3.5.2
              IrisYanfGuo/bioinformatics, d1762c9e35619249276c5cbcdff280e657c23e7c,         4,    python,   3.6.0
          t0tem/KNN-models-for-car-price, 8804ed093afccb8d61af94e4ccf598f7b487efe9,         1,    python,   3.4.3
                  Wenfei1017/CCIS_CS6220, a85dee3a71ab7666eb74fa17c18e34a4529ce2d3,         1,    python,   3.6.3
                         josezilla/bTest, d092308fe98aacfa696688207eb104e24937a291,         1,    python,  2.7.13
           YahiaAshrafFCI/Neural-Network, 335e11b92a8ccb6f4b1e4a504a63e3873c8d3bee,         5,    python, 2.7.14;3.6.3
                  verowulf/ML-Cheatsheet, d7a6f3992cff506b14dde8e2b0f742e3a85138df,         1,    python,   3.5.2
SukritiSharma/Stanley-Terrain-Classification, 0ff4781be76250a10bcba409930a24d75fb9020f,         1,    python,  2.7.14
     WendyLT/Computational-communication, 997bc5819de91d9161d2ea2c62cf3b83fe5d93a2,         1,    python,  2.7.13
             andresbarragan22/SIMULACION, b97d29882cb1f6f42e641f94caaed596fb1c219e,         1,    python,  2.7.11
            ghing/appalachian-town-halls, e3a36b123ec8ba1b55cf6f8397feed5decb459b1,         1,    python,   3.5.2
       qikeno/Titanic-Passenger-Analysis, 983d3974d75b93f31f06784e87a4bce2013723d2,         1,    python,  2.7.13
                         DrMikeMaik/Smog, 0209a965a24d8d296eaeb3a31346c3c926edc912,         1,    python,   3.6.1
akiokaki/SI618_netflix_analysis_with_jupyter_notebook, a27b3a8b34f331bbc501e681a0989a82196335d0,         1,    python,   3.6.1
                       Crewcible/GitGood, a5d6939e2bd052a18a046ffbd30277ad17e0841d,         1,    python,   3.5.2
                      devinmcgloin/vtest, 3ccd650e4c04f049ef224c974f2fe7d984e9f4c3,         1,    python,   3.5.1
       jrenner/hacker-news-salaries-data, d5b9f1ccd3adef91f456d73b9bc66cdeec4e63a5,         1,    python,   3.5.1
        UUDeCART/decart_instructor_guide, 46f7af54a96e7871e887b35e2edbbd7dda738197,         1,    python,   3.5.2
                    SandhyaJha/Mammogram, 3f24a23383c2c5170ef8fb09fa387662acac1ffc,         1,    python,   3.5.2
          tdgch/analytics_regexp_builder, 337758e6a0e0d432996def7ca5b8a7910e06d005,         1,    python,   3.5.1
     caporaso-lab/longitudinal-notebooks, b59461a436ea1e425a76189d52026b331677fee1,         1,    python,   3.5.4
                dpawlows/Electrodynamics, 5cd967fed347094a9717f559c89d701ddad7bb83,         3,    python,  2.7.11
    bkarthikeyan1988/Python2-Assignment2, c82d73e486056342fc3f1ff11e24c2bc64e26911,         1,    python,   3.6.4
    nickbiso/TF-Softmax-Regression-MNIST, f4f69c5edeec86a04b99f13be83cc59f0af42587,         1,    python,   3.6.1
             alexjsing/Personal-Projects, ffef79fb2c0fae12aa7d0e505874d88c5e26f481,         3,    python, 3.4.3;3.6.1
                          rongjin/hadoop, 89b80a816b8c4f1fc24dcf6c18260d01197aafd7,         2,    python,  2.7.11
                        zerts/GameOfLife, 3bf7b2915006b4726624f68e97cd0f258b28ffaf,         1,    python,  3.5.2+
           Asra-shaik/LogisticRegression, dcb10566e4d057da11a1284564f5e8391fd0a70b,         1,    python,   3.6.1
                           hudbrog/ML_01, 0a9a53fef99093375e1016bc7dc92e093b42678d,         1,    python,  2.7.10
                              pu-re/plan, 51d633bd870bf907382bacb9263e614ce527ccf4,         1,    python,   3.5.1
           MehsumX97/Exploring-US-Births, 6f4caabedfb4073e8b000d77224cdb629aa754e0,         1,    python,   3.6.3
      chasekregor/IntroducingChasingData, 6861e5ade0eaf543e0f9789cdb39c267decf1b02,         1,    python,   3.6.4
          TEJAPS/multi_linear_regression, 06185d2e50989f35288ca4c3eee70e77d41b462e,         1,    python,   3.6.1
rlimbu/statistics-for-terrified-biologists, 9141abe98b1ded6e86a6c3a0234ee1862c997fec,         1,    python,   3.6.3
                         aqiliangxue/ZWK, b889595458c4c8cb81c9a96e6b111f2993110aca,         1,    python,   3.6.3
           jay-thakur/Explore-Gun-Deaths, d464030574d38d4d68f4f6e8cb3c3effb469dc2b,         1,    python,   3.6.2
Rajnish176/Python3_Session3_Assignment_3.3, 05c7e3b5864c27d59ef42731b0250a3181248d07,         1,    python,   3.6.3
  dmnguyen92/Titanic-disaster-prediction, be63ba15e25b1cc98bd817954696a5e9cc97913a,         1,    python,   3.6.3
                     tejesh95/my_scripts, 7c3deca85c92493a26e6420af8e43e0b024b31b2,         1,    python,  2.7.13
      lincoln1alpha/CO2-Emissions-Levels, 3221f58ac21e522fb4e90fd3936423cede5f4714,         1,    python,   3.6.2
          sw20066/Analyzing-Thanksgiving, c93e29d6779f2a1953056f7ba46e9e9234563d3a,         1,    python,   3.4.3
         doran-teaches-code/Midterm-proj, bc38d382135761fc7deaf6c71828c4935ef23e62,         2,    python,   3.6.1
abhishekmshr956/Basic-Recurrent-Neural-Network-Implementation, 08b4315a2a6d822d92a668c3a4eb511945c78ab1,         1,    python,  2.7.14
                    bbqtaco/jupyter_test, cd5b2f254c7e3086a89d336199229ccd69bf884a,         1,    python,   3.6.0
bnguyen8472/advanced-validation-assignment, 0cd79939a1a9d187a99d29979602b82f1e254802,         1,    python,   3.6.1
  khaledghobashy/wheel_loads_calculation, 1d1393afa01c0e2856f4109ab658932b9bd06a39,         1,    python,   3.6.0
   arthurpessoa/ipython-titanic-disaster, f908afd08e7b2dbea67a3ea795da703a818d0672,         1,    python,   3.6.2
    sateeshkadiyala/health_data_analyzer, d469f60f3a98b755d29a8a699a7a6cccdbf41159,         1,    python,   3.4.3
        qtheninja/grokking_deep_learning, 2dca0ca6d24424ec355a133654aed707103a0a9b,         1,    python,  2.7.12
      ivan-gallego/data_analysis_udacity, e06acd08e44d113c08658a5697de1c9e7bf48736,         2,    python,  2.7.11
         jbisa/Python-Intensive---Week-2, 0e112d4028ec7449de3bc28a4f9b542eb8d87b52,         3,    python,   3.6.1
                    fatken/screepScripts, d1a331760b3549c6ec92356c4b256eb7a8d485d1,         1,    python,   3.5.2
            dmitriy-panasiuk/math_for_DS, 180b23d02848c63970130b913d31d8e0b24376e4,         2,    python,   3.6.1
                        biavillas/packet, ff559474a00a061bb807c483f631e35e3ff9a742,         1,    python,  2.7.10
           fiorenza2/UnderOverfitExample, a10251a3210394150496dbac59b3ac48c7c52dab,         1,    python,   3.5.2
             Pre-Seminar/Tentative_Codes, ba8f72f1e41acb9f64d0338f160ce1b6f58aa251,         2,    python,   3.6.3
                      ducha-aiki/LAF2ell, def687343f11e0875825b5ea25da866f9168b691,         2,    python,  2.7.12
                     erica-lei/academyPy, 40c07e3440135439e87f7b0f26129859008c344a,         1,    python,   3.6.2
adamosman/Visualizing-The-Gender-Gap-In-College-Degrees, a4f02ce35865bce148c15bc810b5c4b54e657d81,         1,    python,   3.4.3
       yjhouma/monte-carlo-small-example, e9828a1586f0fde79613595870335eaa5b0c9fcb,         1,    python,   3.5.3
      rodgzilla/machine_learning_pokemon, ae4564d16871c5759e035ef140994cf58dd8867b,         1,    python,   3.5.2
                     brad-gh/Text_mining, bacdf58b36de52308cdb4a63857c51500f2c9136,         1,    python,   3.5.2
    yudazilian/Hands-On-Machine-Learning, 7cbdf48d60b547627e3b2efeb19a35b0a2b9a963,         1,    python,   3.6.1
  barisesmer/Machine-Learning-Algorithms, 6c2812c53ffc226e31cf5ab6074122f571396a88,         2,    python, 3.6.1;3.6.2
                        bshlgrs/econflow, 8f3c978628efaa979d8b5d77cb493ddfb52514d6,         1,    python,   3.6.1
 ONS-OpenData/cmd-crime-with-home-office, a7de4746ce2a5a2037ae9c9a1cadff141b615a6c,         1,    python,   3.6.1
                           e850323e/test, 4439bcb2e6ecdcd14ae405da733818168a33c0f8,         1,    python,   3.5.2
21Ansh/MachineLearning-and-Data-Analysis, 14db952c9054278933a6d3dccb83455ed9644a2d,         2,    python,   3.5.2
                  jinwonchung/testgpages, afabd0a936a79e0fb9b07fc4bf5fd00713d1fab3,         2,    python,   3.6.1
                    bsumner137/ion_chain, ae63f0d50c95270490e7ee3da849f6c39fb41da4,         1,    python,   3.5.2
        aedoler/IS-362-Week-3-Assignment, 6f9956488640a076ecfd919819df2aaba98037b1,         1,    python,   3.5.2
ytian22/Port-of-Oakland-Inventory-Control, e76e31c24ea241aabb601e758c6aeddad7204d23,         1,    python,  2.7.13
                AmyinTX/Cross-Validation, 40243fff2a62120e4fcb1f0da43ca0070ba36317,         1,    python,   3.5.2
                      greulist137/Boston, 7592e26469286c1a5b1c9ded839ec98f1df8ff90,         1,    python,  2.7.14
                aparnaadesai/HelloGithub, 664b10232678f9364b2743aba7b385495527409d,         1,    python,  2.7.10
                         thisismetis/dsp, 9f3e097c8055f285bf664864220cc93fe8cfadfd,         2,    python,   3.5.2
           afakharany93/DH_Matrix_Python, d9716909f1cf156f5c7c22a04f403c26b472f748,         1,    python,   3.6.3
                   siwest/sfly_challenge, ee061c821985c3011402d557e0e89080cfc601cd,         1,    python,   3.5.2
                 allenw097/its_lit_repo1, 723ee6ff6ba0b0d26b2b4eb8449fe9f490456aea,         1,    python,   3.6.3
                      Cobord/NumericalQM, 02f5ad6896b9f18d4a05d298676f7f5e800796c7,         2,    python,   3.6.0
                      byrolew/DA_zadania, 3415d34735a737f5103e0321ed753ba02fd9608e,         1,    python, 2.7.12+
      edwardsta/latent-semantic-analysis, c71687cc5886be375a2995f7f68c8bf5fed976d4,         1,    python,   3.6.1
EndlessLethe/Notebook-Statistical-Learning-Method, 198a998bf08ad87be3149b72d5c5f72c558a6eda,         1,    python,   3.6.1
                           edsu/imls-cdx, 8c9a30755d94bd99587ca77c61e57b1a0352cef8,         1,    python,   3.5.1
              etnarek/INFO-F-410_project, f9aa3b04bdc3b24cb00589fb0eee04cc2797cade,         2,    python,   3.6.1
                   JKPoynter/Github_test, f43461e5b8ed8abaccbf16156867856a5dfc09aa,         1,    python,   3.5.1
avisionh/Detect-Anomalous-Pupil-Destination, 1bf2f6a8d56f410914d5a86a53ae2045789e39ee,         1,    python,   3.5.2
                odds0128/Python_learning, ccac2789693ba148f2aff87c3e7877c6a2c4b4ae,         1,    python,   3.6.0
         gulays/RacialDiscriminationCase, 6e5f548f03bc7d22351d62c9fb262e623534b0c0,         1,    python,   3.6.0
strongdan/Hedaro-build-web-pages-email-course, edb13e8b84b39c175b29b677560f2e6ecb7d8eab,         2,    python,   3.5.1
jaspindersingh83/AdvancedPython_lambdas_lists, 88a19ee08232206f1259e1ec551a6c2db3ce76bb,         1,    python,   3.6.0
               symtor/advanced-comp-2017, b56e45dc45ec11d21d03ce513bb2df7e7e487c4f,         2,    python,   3.6.0
      carolina93duarte/Final-Assignment-, 134bbc92ad473c810b6f3b5736d7e27bfa007a9d,         1,    python,   3.5.2
     Kristen16/Social-Analytics-Homework, c00cdfdc7ab3dd7701fdec62a9fa3a785da5d45b,         1,    python,   3.6.3
                      galaxyChen/ml_exp1, 6592198048c105bb233438044f3bfd1ddc1d38fa,         2,    python,   3.6.2
                            UMKCgeg/Wiki, 9908d098d605d2b82d60ba21f6dd4f0b3d4531a0,         1,    python,  2.7.10
             JohannesHeidecke/UPC-MAI-CI, a208243eec3419bd7424854a5b50613b403dcee1,         1,    python,  2.7.12
                 lotka/ukPetitionScraper, 635694e6316404f505e8caf1dd705736cfb6cf4f,         1,    python,  2.7.12
