                                    repo,                                   commit, notebooks, language, version
                     ssterrett/starlines, ce6ad90411f78e9e85ab7746b195e833d3547d1b,         1,    python,   3.5.4
stanleymwangi/make_your_own_neural_network, e806bdcf753b924780922c05206af407d21ac7ed,         1,    python,   3.5.4
         stefan-niculae/image-completion, de5f3d023ca6ae575bdfe3b29fb44b9d1e4ae7f3,         1,    python,   3.6.0
                  subokita/guided_filter, ab1b85d48a59733eae4fb2329ea9b615b78536ef,         1,    python,   3.6.2
                      supernova106/pybot, 0e5325c94675464a5bb5125b4dc5eee907ce8823,         1,    python,   3.6.4
                          superphy/pomft, df79e528c11f6909346c332547e3a12f7e67b3c1,         1,    python,   3.6.3
                swang373/uproot-tutorial, f9c565cd0754b46819f8e6a82cdce9779a272ced,         1,    python,   3.6.1
                           swchen888/APM, da44d754c438484f156895bacba8b348b11256fd,         1,    python,   3.5.5
                  takuyakubo/study_group, 9400175dc0132f46bdb439ccc3b82ed1cebe89be,         1,    python,   3.5.2
                  tammoippen/autoencoder, 29853a8e51f68edfcd16d60a2cbcef1597d3c951,         1,    python,   3.6.3
                    tasuki/minotaur-data, e9cde4086cae7a6e6f9c2b90c6168c6d43848062,         1,    python,   3.5.2
               sspickle/MC_Optics_Hasbun, fbe7623b68bf73b30b1369f34810c6342aa90b1c,         1,    python,   3.6.2
                tdooner/scrape-offenders, 7381f011f1d2dfd5c7b15d96db590f4d9b22c28d,         1,    python,   3.6.0
                     sepandhaghighi/pycm, c2c6e6850bf9ee3e8f3941b32d9a1f7608f32112,         1,    python,   3.5.2
                       se7oluti0n/cs224n, 56e204e524247368b795b80ed0b4ee0db7f8b15c,         1,    python,  2.7.12
                          rsokl/liveplot, 15a156328864271c987f1ccdc323f54c54ed792a,         1,    python,   3.6.3
                        ruivieira/gnaddr, 6fa2b799153226b89490f11e120a60ae9416ef10,         1,    python,   3.6.3
                     rutwikc47/skylarkcv, c9a65509e1d973c2bb938e25e09f5e7fa953b75a,         1,    python,   3.6.0
  rvinas/predicting_subcellular_location, eec789395c56dfa008fe7fe52c17c58dac0defc7,         1,    python,   3.6.4
                 ryancollingwood/Pokedex, 10ddafcf21e5d7a37933b0a9930f00225a2d7f30,         1,    python,   3.6.2
                  s0288/first-neural-net, 566122b4e94d6e60ffcc805792240c70f69a2edb,         1,    python,   3.6.0
sahoora-nath/Titanic-Machine-Learning-from-Disaster, 313242d8ae4aeed9edaef5029ff93b7cd289c677,         1,    python,   3.6.4
                samzhang111/rnn-notebook, bf07abcf73783aad85264768dd9fc4770e5bfa65,         1,    python,   3.4.1
samzhang111/stat-function-visualizations, b9d8a02a68c5e948df8f4f431099e0afafc11e7a,         1,    python,   3.5.2
             samzhuwj/list-comprehension, 96f10f56dfa1e3fea63d3dafba469dbacfcb27dc,         1,    python,   3.6.3
                 samzhuwj/ml-python-wiki, 036bbf6ed3148fc92f08a9b46d9387fd371f8f36,         1,    python,   3.6.4
              selenewaide/DataAnalytics1, 55142dfd070696ec5c42cbd7085aefc920c4f7fa,         1,    python,   3.5.2
                  samzhuwj/python-matrix, 61292d95a5c6b2dc96775bebafacfdfb60cd353c,         1,    python,   3.6.3
                     samzhuwj/use-pyfpdf, 049ad9b8dddff84295b17ef60aef1995ba7159dd,         1,    python,   3.6.4
       sanketg10/neural-network-in-numpy, f2019181bed56cdb8fd52ce813e8de3d5f303097,         1,    python,   3.6.2
        sarath145p/jupyter_notebook_test, f3381c149e8df14599166c82f876916ceedcaf4e,         1,    python,   3.6.4
                saturnist/bitcoin-prices, 1a0f4b6e6a511edab3a02e2ba4f5f20aed6c9504,         1,    python,   3.6.0
                  sbeslow/waterfountains, 028a2fa415e318670f8308aa3979647eb6cdcd46,         1,    python,   3.6.0
       schoolofdata-ch/dataviz-hkb-loleg, 6140c695468ab3b241aa98638270c639f1c265ab,         1,    python,   3.6.4
                        sciyoshi/riddler, e97d631f0deb3dc372c8f40623835dfb41f255f8,         1,    python,   3.6.0
                      scotchka/mutt-lang, 36ecf829ecde31017f60eb9a105eacd88ce14c7d,         1,    python,  2.7.13
scottshypula/dlnd.P1_First_Neural_Network, 2805231926cf844466692be711947d3f30c42bb5,         1,    python,   3.6.3
                   sdelquin/data_science, 5589b5496738f8ebec67c303428fa25ce7633bae,         1,    python,   3.6.0
                 sdia/hypothesis-testing, def2287661ba4486f7e6ec786213ce494fe92e9c,         1,    python,   3.6.4
                       samzhuwj/read-csv, 53a9a0378d6f2fe77ade9cbc36857ed5766285f5,         1,    python,   3.6.4
            rprofeta/pitchEstimationtest, a345381cd82bcd6e3fe35e5cee96589f755f4583,         1,    python,   3.5.4
             tfalbo/MyFirstNeuralNetwork, ade6fa267a6a6ecf8d291d9e7ce42eedbbfca024,         1,    python,   3.6.4
               tijmenvandenbrink/jupyter, 8e4b6c6df385ac01e467072a58328982fe994b36,         1,    python,  2.7.13
                           vz415/Citi_NN, a0dc395ed667979489ddb1d6315d7719e7d98310,         1,    python,   3.5.3
    wang970073247/DeepLearning-projects1, 240313b308fa51a2dc0f85c8e990ce00c0f5eafb,         1,    python,   3.5.4
           weithink/first-neural-network, 533192df83146c24a6060b60f5d7c4f561cfa5d0,         1,    python,   3.5.3
wesleytsang/udacity_deep_learning_neural_network, 50b005cd61c16b15f14eca44de559e38397e3c21,         1,    python,   3.6.2
                 wholmgren/mybinder-test, 3f9fe0a10593fc9e904f84cd771373141296879a,         1,    python,   3.6.1
                willaccc/udacity_project, 28f24f7384cd411f389ba763542393be28116b0d,         1,    python,   3.6.1
                      willdumm/SoilStuff, 414fbc99a6fccbcc00cacdb0fbdaf3ebd001e473,         1,    python,   3.6.4
  wootencl/D3_Jupyter_Data_Visualization, cb98fe8fc688931e8c4c18c9942eb0a977ca37e1,         1,    python,   2.7.8
   workforce-data-initiative/tpot-abacus, f157654a510a85d41e26c5747433e8fa1a10c76e,         1,    python,   3.6.1
                 wouterdobbels/notebooks, 3ea99e9911d5a1c977fd4dfcde11ded86a88e052,         1,    python,   3.6.4
              wuling31715/function_timer, 6db66c8453e4be96c1cede6b32674480fe6913cd,         1,    python,   3.6.0
                           vtran61/test1, 38f90e827b32ffa243305f98f089d043f25fb547,         1,    python,  2.7.10
    wuub/pylight-processing-tabular-data, 01d801a198f0a0e4a28fd32ef9dc65b54b1ce591,         1,    python,   3.6.1
                          xmnlab/lottery, f45f752006b85959321fc628ad954f5f23878c33,         1,    python,   3.6.4
      yhagio/bike_sharing_neural_network, 2b13fcf3f70bde4bf0ccdbdd799da646cd052457,         1,    python,   3.6.2
            ytpub01/first-neural-network, 9a6e3b4d47ce74deff77c9fc14ef377d40afde26,         1,    python,   3.6.2
                        yungyuc/modmagic, c5c248e0d1a539afecdade7d70b70c4f646a4946,         1,    python, 3.7.0a0
                          yupikaiei/test, 91b164f2deacfd4266e900a7a0b58dce8c149c42,         1,    python,   3.6.3
             yutongshen/DSAI-AutoTrading, efb6275de55717d23338572df345c1aaca537d83,         1,    python,   3.6.4
  zaccharieramzi/kernel-digits-challenge, 416da1a6d416ca04e34f501f80d248837c2f162c,         1,    python,   3.5.2
                   zakPiontkowski/resram, e3e7037308bd79c1980ca9b31cba5ceea1efd7e6,         1,    python,  2.7.14
      zejunliu/Machine-Learning-Projects, 3773ca337a018dd0de09d48ee52cd693d91ab79e,         1,    python,   3.6.2
        zengzhi2015/first-neural-network, 28f147e0ea3e8812199280b859d4a6210d509773,         1,    python,   3.5.2
                           zenkig/BikeNN, 0dbdc739c3a6e22e6d2a0372e5e4bc0602358686,         1,    python,   3.6.1
                       x1sa1/PyElectrica, 3a4adef9f1ad5b576f26859afb3b5398beda32bd,         1,    python,   3.6.6
         think-data/first-neural-network, 6f9584897a5f09a75e06f373603dac7745971e3e,         1,    python,   3.6.3
vsumanbabu/DeepLearning-PredictBikeSharingRides, dae878d91b973d1b70a34098ed53425f84738179,         1,    python,   3.6.1
                          vnodecg/nslkdd, c3d955402c4412da6f01ebb2f085b78997bddc48,         1,    python,  2.7.13
    timofeyantonenko/clusterization_test, bc1a81595793304453fe7ee1130902a0a6809c98,         1,    python,   3.5.2
    timtwotoes/DLND-First-neural-network, 411a40987935d4f946714185be2fdb8ae4dde891,         1,    python,   3.6.1
                  tksmd/hannari-python-3, 9a6463e10b5cf04a9f6313a82ddfb02c03d031ae,         1,    python,   3.6.3
                 tkzeng/dashboards_setup, 7b6ec030464f931e6c202ad896d020fa54dfc63e,         1,    python,   3.4.4
                  tlkahn/Cohort-analysis, 2dba68b21b3256775c586a502832b733f7569f6f,         1,    python,   3.6.1
                     tompollard/tableone, 308293129ff6c23515dfceac3c758d4dbb36504e,         1,    python,   3.6.1
            tormink/first-neural-network, 2348a15b43bc16f6e6fe1a219a561b16773366a6,         1,    python,   3.6.1
       trevordmiller/practice-jupyterlab, 94f78b2029bb6777e1e652208f282ac66ff929cf,         1,    python,   3.6.4
              trevorpburke/podcast-alarm, 5457e1173a1096df954988cdb3bcd71680740ccb,         1,    python,   3.6.0
                      txytju/keras-frcnn, 576bcb1487bb26d6510911413f13ca971dfe6c9a,         1,    python,   3.5.2
                   typingduck/moving_air, b2dba0008534418cc016bc2e253695db2aa82b7a,         1,    python,   3.6.1
         vsanjay/My_First_Neural_Network, 67aee5be31063c055dc19da2cd2a2ddcca79b7be,         1,    python,   3.6.2
vaibhavsinhvaghela/Sentiment-Analysis-with-Deep-learning-Neural-Networks-Natural-Language-Processing-, 79d1f19b526bcb9a0b5ef3c944d2dda124fd3b95,         1,    python,   3.6.3
            vcsalvador/dlnd-project1-rnn, 2bee6e541ea637090fced6293aa452e65409ed5f,         1,    python,   3.6.3
                vhiggins/clone-class_1-2, 272f1d17268396fc45daa5ce5d6927a11c838ec7,         1,    python,   3.6.3
               vibhor-kainth/data-mining, 1ffe9c51c907f54789f9fd7c6f3e21617f784d11,         1,    python,   3.5.2
          victorpb/courseMachineLearning, 1e6afd955a21a5d3a8632569f307b92f14197f2e,         1,    python,   3.6.4
               vincentclaes/sales_report, e1dc6790d6ed335ba3ecb1c09728252afd3cd5cd,         1,    python,   2.7.6
                         vineetu/Udacity, 54b1180b7af2c3dd864f2856556f038b3c590a55,         1,    python,   3.6.1
          vishy7057/TV-script-generation, 938ea7dc34e49e7644cb2ceb6995adce14a5e5fd,         1,    python,   3.6.3
         vitorbaptista/licenses_analysis, c6b79a922a7b5113b203bce662f030a68d66975d,         1,    python,   3.5.2
                         vlad17/np-learn, d5b7b8976639e452c625670567bf2bcbb33fd9b2,         1,    python,   3.6.3
     vlandham/national_parks_map_extract, 301eb7a284bdd5d2d28fdf2e4746a310fefb6289,         1,    python,  2.7.12
           vmalekal/first-neural-network, 98a329c68d6a093b6c5ef8a7b76288acdadb67ac,         1,    python,   3.6.1
vcarpenter/movie_reviews_sentiment_analysis, ff14227e0abd533d702071f4d7c9e41636d39177,         1,    python,   3.5.3
   rosiehoyem/baseball-stats-hiring-test, e7e1905c8525aa8eb10f942b236a954b57fce416,         1,    python,   3.5.2
        ron-johnson/first-neural-network, 6c3b36e86c876e0626a5a37fd8adeb95cca3856d,         1,    python,   3.6.4
               romaintha/backpropagation, a1dd28b8e3574a430678a670048b556e3021b994,         1,    python,   3.5.5
                 n101012000/udacity_imdb, f1a05aee15ede51ce34b407751c446b4b697da1b,         1,    python,   3.5.2
                    nakshatrasharma/DLND, dbe4fd3320e30d9e99c7cc518071eda4875270b3,         1,    python,   3.6.4
               naoufal51/Orion-Augmented, 202771eb94b3b80706a7b5c67616b72571d0c9d3,         1,    python,   3.5.2
          nathalietran/boston_bike_share, ba3a6f5bcb8d615fd09b8ff3daa2009685d35a8b,         1,    python,   3.6.0
             nbedi/college-president-pay, 3988beb90d5620e2997703865cafff1c9e84478c,         1,    python,   2.7.6
                    nel215/change_finder, 7cf46222606074fa7188f801797799abed14a99c,         1,    python,   3.5.1
 netlogic/brets_first_neural_net_project, 73fc0db2bf5a47da96c587b665e556fcb14e4ca2,         1,    python,   3.6.2
                neuroneuro15/filldefense, f62a8177a8fe2a30dd7f268958d10789a4e615a2,         1,    python,   3.6.1
        ngs-docs/2017-davis-ggg201a-day1, f8629b023ecf5f94ba1bda2797f084f8a7adb7b9,         1,    python,   3.5.3
                   ngs-docs/2018-ggg201b, d179b631fe4406a2a91e4dde124be91547261a7a,         1,    python,   3.6.3
           nicktfranklin/ChangePointDemo, 46845d0e7fe227b89f49c1c7361245d9a4f79089,         1,    python,  2.7.11
                          mzgubic/dRdemo, e6c7d37f758844170cfae209ccc5985e01e15705,         1,    python,   3.6.2
                       nikhartman/dxfasc, 8d941ff22edc4311c19c5a52d763dfb8de80fbd6,         1,    python,   3.5.1
                            noahgift/mma, e2641647a501d5b6107068b2a269188a228b12a8,         1,    python,   3.6.4
             nohhem/first-neural-network, 8aa48ac8252d5436c53d635056a88d417108f652,         1,    python,   3.6.2
            nprapps/trump-tweet-analysis, 482171a7d9001f8de113431ade6280055e6db255,         1,    python,   3.6.2
         nuitrcs/crd-2017-numpy-workshop, af05f2afbdc094eb55306f5c80d2a1a1976c1363,         1,    python,   3.6.0
            nunesma/first-neural-network, a5485e75bef17a5bb9c0f2447321e0c902866d5f,         1,    python,   3.6.1
                     ochoadavid/DrawBeam, aff5202b19c3612b324bc83beb247446a50716e2,         1,    python,   3.5.1
                       ocoudray/DataCamp, 5af2cb89061bc1ce644b9c1e850e8bcb96a636ba,         1,    python,   3.6.4
          ontouchstart/binder-tensorflow, a5eb59b761f99f1783e81cf18f5ace6939b1cb61,         1,    python,   3.5.2
               onyxfish/nicar-2017-agate, b0a47d7b6970ce3d348840d13d2f05532c673be3,         1,    python,   3.6.0
             opendatateam/udata-explorer, 4ec1a0fced35e602be2fc86f8cfa8f46f4e5d865,         1,    python,   3.6.1
                    oskopek/iris-distrib, 69d62488364668841722588e2b5f2f23c9128c63,         1,    python,   3.6.2
                nmbrgts/Gap-Minder-Clone, 9055bebd10955dffc82339c60110132b28de2fa3,         1,    python,   3.5.2
                   oxpeter/smartfest2018, a2b94c43e1e852cdd1f40f7d5e823df9aeac2615,         1,    python,   3.6.2
         mxfunc/python-data-cleanup-talk, 1eaee268bed8fc800069c61f8306760d2bb21474,         1,    python,  2.7.10
                        msto/simple-venn, 7f79b272b5fd07bd0112293c26de58e513f706e9,         1,    python,   3.5.2
                      michaelcapizzi/FPL, 640aea1b42652f15ad77396e933795b496c6ae22,         1,    python,   3.6.1
                 michaelraypace/first-dl, 9157640709a77e0c5e44a00b4c1c55bfe1a2eb8a,         1,    python,   3.5.2
             miknoj/IMDB-Data-with-Keras, 609fa6f57b203a20930e7700a43dd940421aefb5,         1,    python,   3.5.4
    mikolajsacha/BioPairwiseOptimization, f5c7ed3db4a462cad0d2d8b21ad8129274547fc1,         1,    python,  2.7.13
                     mirzaevinom/egtplot, 9a338a7c582e90aa76a3a9b3b978f43ad136bc18,         1,    python,   3.6.5
  mity-shantiranjan/first-neural-network, 0bbcd637a9853d40091bf0e7c072291db15966e4,         1,    python,   3.6.1
   mjenczmyk/lanczos-sigma-approximation, 79874771f302325ce71606ded9238fad8cec2d45,         1,    python,  3.5.0+
mjlavin80/basics_of_text_analysis_in_python, 6d52b0070b051a467d13792f0e089e531d32ec9d,         1,    python,   3.5.1
               mkrphys/ipython-tikzmagic, bcbb04553c06a430192ed6e54f7caade779e7dba,         1,    python,  2.7.12
                     mlamoureux/Callysto, fa2deb840f594c43754abda8cfc21c8205917d3b,         1,    python,   3.6.4
             mmacpherson/lifting-program, 960c1764aa52f347e856755b4586117155a010b7,         1,    python,   3.6.3
                              mvsaha/eon, 957f0c832e2106654ba7266ff4a11f0f4742b9f1,         1,    python,   3.4.3
                    mmalandro/TVNotebook, 01d6e371c835191c80bf8f93c1e60aa446753a55,         1,    python,   3.6.1
                mmngreco/quantdare_posts, 17b25debb2b15dcd458f8e6fd4e378ca37d755cb,         1,    python,   3.5.4
mohamedabdallah1996/Sentiment-Classification-from-scratch-, 96c09beb99db177bc59cae3e1102151837c03027,         1,    python,   3.5.2
  monty47/Sample-Based-Optimal-Transport, 9aa4bbbac444ffeebc8066d3194cf81f103f2228,         1,    python,   3.6.2
            movesan/first-neural-network, 813e8e30cc293eb34128bc03e41b7f05d0e4ea7a,         1,    python,   3.6.3
          mpeven/mobility_classification, 80a09cc1c5295f164f956d5821fa614177cf4570,         1,    python,   3.6.4
                      mprzewie/benchmark, bc204e889e247a6cbad3456a00c296c1e1519504,         1,    python,   3.5.2
  mragungsetiaji/dukun-crypto-portofolio, 8c520ebe0303f46e4ccabffb6803a4b02a959898,         1,    python,   3.6.3
                       mrcosta/uberstive, 02c609c3febb3f5d93243b9046514a489b4f002b,         1,    python,   3.5.1
                           mrodruck/test, afa5231c993f0279a9e59edc8b52a63af5c25997,         1,    python,  2.7.12
                    mrschue/pylab_course, fb728b8defdc7f90644c187c2f603eb4af8823c0,         1,    python,   3.5.3
                      msarvestani/CNI-JC, c7f868ee6294e3eadfc067a21e34b233e42cd961,         1,    python,  2.7.12
       mmedum/computational_geometry_fun, 75669d7e20e0be6f1368d6ebc1c955b183ded931,         1,    python,   3.6.2
                      p76061425/DSAI_HW2, b0cb149428adda4f9e6e371cc3d946276afa3ba6,         1,    python,   3.6.4
pablo-munoz/numerical-methods-final-project, 1f6c665c3180db8d55338d4ae5e6bc4ae481664f,         1,    python,   3.6.4
  palewire/altair-jupyter-lab-bug-report, ed7bdce1a4d79cfa8db8707d86cdc80e7953e6e8,         1,    python,   3.6.4
                     pw94/Autocorrection, 44238d6501bcafab97ea12c5851ca9a6ea0faad3,         1,    python,   3.5.2
                           pyexcel/talks, b333eadcbdced6a37ce0a8604ddf35ef7e9fb7de,         1,    python,   3.5.2
  python-seminar/aasigment10-YuguangTong, 0d589fd7330cce7970a99942708376dbd740a0b5,         1,    python,   3.5.2
           qklwl926/first-neural-network, 72743c81fe8770e889a20c85a162dc54d928e5fb,         1,    python,   3.6.2
           qy242521/first_neural_network, 72d751af14cc08295ef2ac56a6d523ea3ae97f1f,         1,    python,   3.6.1
           rafjaa/machine_learning_fecib, 70ee68aa6702fd04b00c984f8064a9a488b9f05f,         1,    python,   3.5.2
                          ragAgar/LiNGAM, 71e74c6293fa214c9021d46d8d58907696699281,         1,    python,   3.5.1
             ramp-kits/astrophd_tutorial, cb2508f05f0163039de298b4a2d2978dfb26061e,         1,    python,   3.6.0
   ramp-kits/epidemium2_cancer_mortality, 6980169a812de9cc827f9236ac5614b7b1b6fa41,         1,    python,  2.7.12
              raphbacher/demo-jupyterlab, 436dd1304284f2bf6fca399bb04c9a2c999ec38d,         1,    python,   3.6.2
                      rapturous/randomPy, 962cc3911d3be023f493f86d01568b0d3aaac5fc,         1,    python,   2.7.9
                       pw2393/crypto-rnn, 068cb99c9431369edffa862d4d955d0ba5cbc7ee,         1,    python,   3.6.4
  rastringer/Bike_Sharing_Neural_Network, 183fe02af5257b5a2cb00a07aaec14c2b92443e5,         1,    python,   3.5.2
                            rdeterre/dis, 21908ae18c09ee55dff5805603dca01a2aa3e264,         1,    python,   3.6.2
           renatolipi/python_for_finance, 7907b2fabd66e700a7ba8edb4693eeeefc697367,         1,    python,   3.5.3
                 renzon/pytest-decorator, 90ad9c584f53d5c33e1b62a28aae16da10b8e2ac,         1,    python,  2.7.13
   rick-liu/dlnd-rnn-generate-tv-scripts, f57b14f5b8c9445a3f32c6e7bcdcde5fd9dfc7ba,         1,    python,   3.6.1
                   ricoms/Data_challenge, d48e86a2f200945f1c78c088163465ed4c6e6e50,         1,    python,   3.5.2
          rishabmps/first-neural-network, 3c0970f271edcc39829f78d75382a658f62bccd4,         1,    python,   3.6.0
                       rlucioni/statcast, 5d98f66e79c49e4fa23a3de3551d4bd2766eb181,         1,    python,   3.6.1
rmotr-curriculum/class-material-file-management, 58f1261acc751abdeb7793253acf9d0b7ab639ef,         1,    python,   3.6.0
                   robodasha/h5pywrapper, c124aa73814c0f99a45e31cb8c34c076a55dee15,         1,    python,   3.5.1
            rogercaminal/ContestAnalyzer, 0f841f3b6e425c5949b2d536e15a50f4a2f8c010,         1,    python,   3.5.2
   rohitwesley/DLND-first-neural-network, 9353f5bf40dde42f176e99b9765b966c05a8fca7,         1,    python,   3.6.1
                       rck-j/DLND-Prjct1, 0ec1b0724f11ba566564acb7a3db4df3509431ef,         1,    python,   3.6.3
                     pvanheus/testserver, 785f1da4e82ae0b1c3c09291452c3a0d78609799,         1,    python,   3.5.2
                   ptocca/VennABERS-demo, 67e73d66a051d540318cda4bd04e7e4feefe534f,         1,    python,   3.6.4
                             ptocca/VAPD, 05ee7b6ffe002e44c386b678d2271a8ad1fea349,         1,    python,   3.6.4
                       parasdahal/deeprl, de5bda832d5093daa9bca721a38ad1cd66e5a6c5,         1,    python,   3.6.1
        pascalbayer/first-neural-network, b8e1e831f2225ab81270ee10e1692e9711917fd4,         1,    python,   3.6.2
pauloromeira/desafio_datascience_intelivix_dez2016, 0145692d5fa6725556de1ffb082998e7e16cded1,         1,    python,   3.6.0
                    paulromer149/Qn_temp, 6b6da5e1e12eafdb97cc88ad53ce42041df09d0c,         1,    python,   3.6.5
                         pazikkamil/algo, e241d49fe973a4b9464e6e5ee35c9a79bddb9a3f,         1,    python,   3.4.6
                   pdebuyl/live_langevin, 427ecc5abec55871b39b9af6e9d28093d67c6941,         1,    python, 3.6.4rc1
                  pdubreuil1/men-project, 8087ac903804805b8c6c4686746393c665a73194,         1,    python,   3.5.2
         pedrofolim/first-neural-network, 5f1dcca19a000a04d3cf3cfbb1ff8d960939c57b,         1,    python,   3.6.2
                  peps-uga/potts-example, e35af58b9987f311d279b557d3457a9d58f2bcbd,         1,    python,  3.5.2+
                  peterlawless/moneyball, 5d1ee8dd554d80eb653c1c842fcd879346ba6877,         1,    python,   3.5.1
                   petkovacs19/rnn-model, 0d884de9647be7ee9a68c2f975c0b89b0adad5cc,         1,    python,   3.6.1
                       pfctdayelise/aomp, f82ca9cd07df2a9bd38a627a160e2a2b48d10d52,         1,    python,   3.4.3
 pgcharetteUdeS/jupyter-notebook-example, 6ee5605a081a4eedb30d1c8f05ad5256209b555e,         1,    python,   3.6.2
                    piovere/furry-system, 131617d7b4ba1ca9c8db5405af5702a0f1a23c8d,         1,    python,   3.6.2
plizonczyk/potential-octo-computing-machine, a9984755ef9777efb39b7abc2a7f5757ae765d88,         1,    python,  3.5.2+
          plotly/jupyterlab-chart-editor, 659069e075f40a3389cfcda2f86f260d3e89a565,         1,    python,   3.6.4
                pmanlukas/bikeclassifier, d558d30a5d0f92cda654e245f23510bc98d01cd4,         1,    python,   3.6.3
   pmichalik85/dlnd-first-neural-network, ec27fc870b2134c404088fbf93b7abcb538d6c13,         1,    python,   3.6.2
prakhardogra921/Regression-using-Neural-Networks, 1e27330786588c53d1142fd37454f6c6a8331326,         1,    python,   3.5.2
      pranavdixit8/Predictive-Regression, d5b77d1924c09de37f2b837785c949b0baf90395,         1,    python,   3.6.2
    prayashm/gdgbbsr-text-classification, 578183ed69ac44c7040eddee81f6370aa08224cc,         1,    python,   3.5.0
                     prayashm/ml4dummies, 310fa0192a3974c2ecd0d5c6ce085f5682f7627f,         1,    python,   3.4.3
                     prosass83/ucbotplot, 25b4bb10b4c637d4349ecab56f29a8f9720f7012,         1,    python,   3.5.5
        psychemedia/ipython_magic_folium, 650f167ada7dd5c3eaaaf5d264e7e7be25f43ab5,         1,    python,   3.6.1
ptendolkar1/Biodiversity_unit15_HW_challenge, 882e80da036730423d25a6a71f7bcc9805b998ce,         1,    python,   3.6.2
                 gonzalo123/pivot.pandas, b9c612254be131f105aef8afec2c14ea3bc09251,         1,    python,   3.6.4
                           gitcordier/ML, 1068a14b040f25c397f4b50265116cb43f81634f,         1,    python,   3.6.5
          hupili/hhba2016-argentina-vote, 61acb0b77934dd74b0741dab6c9c42c686816389,         1,    python,   3.5.1
            alexbseaton/complex-mappings, 6284f86c9b268ab40b8b5acbe088a68dbef783d8,         1,    python,   3.6.0
             StasBel/machinelearning2-hw, 54167337d941ead357dca087959afc77e0b119d1,         1,    python,   3.6.2
           StillSad/first_neural_network, 5e9c70db54e3a92ce3a5de139a0fda7e7a6af0ff,         1,    python,  2.7.14
            Sumobot1/lilo-and-stitch-ing, 702d41041580c2eb128b53c84d1320b6b95560bc,         1,    python,   3.5.2
         SupahNoob/energy-usage-analysis, 12c81674535cb7bb217873383957e802820b0552,         1,    python,   3.6.2
        TanNgocDo/DeepLearningFoundation, 63c1587df4fddd6475e1b6e8aa83c672c3cee70d,         1,    python,   3.6.1
                        TasniaK/titantic, 96774f303950a56f74e8fbab3df2e366b2789716,         1,    python,   3.6.3
  ThamizharasaN2116/First-Neural-Network, 09f7a7acc0929f66461439bfdb383ea172621d5c,         1,    python,   3.5.3
         TheAisBack/first-neural-network, 8bf09962961488a780c386f1244957d512f1d838,         1,    python,   3.6.2
  TheWeiTheTruthAndTheLight/assignment-1, d46f543ee5c7dd07c916c9056bb7f52d277f6334,         1,    python,  3.5.1+
                            Tisp/MAC0417, 495fb95ada205bce5768a607d87adce60494b1e9,         1,    python,   3.5.2
 ToolsForRadicals/postcode_to_electorate, e34a50df752aeb02e5b0d54bfc89b5c3a3d4238f,         1,    python,   3.5.2
     TrentoCrowdAI/datasets-preprocessor, aee0aa8a4f653892f100f54459e748e37046123a,         1,    python,   3.6.4
                  USEPA/IO-Model-Builder, 1eac9f24d4ee3b241c9f24c4d267993578c2a30b,         1,    python,   3.5.1
             VPetukhov/StockSegmentation, ad9f97711fd6a371f4fb675858dc4282cf05beba,         1,    python,   3.6.3
VictorZhang2014/DLND-first-neural-network, 0cd9891b4c3d822805274ae25f70fa0dee19103d,         1,    python,   3.6.4
VioletVivirand/lime-mechine-learning-demo, 92817b09357223312b8b4dc6971b1c83983fc127,         1,    python,   3.6.0
            VladyslavKha/AudioProcessing, 403c29efa50701306bff3d289378ab8b98f343d5,         1,    python,   3.6.4
WilliamGarrow/neural-network-bike-sharing-project, e2caf1c2c6b49fb1e2c0e0d803d0925d68719f8f,         1,    python,   3.6.3
 Xfan1025/DLND-Bike_Ridership_Prediction, 13cc34abd77a47138f87db7e7f5de66391d76662,         1,    python,   3.6.1
                     YuguangTong/CalCalc, 0d589fd7330cce7970a99942708376dbd740a0b5,         1,    python,   3.5.2
                     ZJianxin/dlnd_prct1, 0a42d1f82f777b7b4db0fc9f31a9f1c63ea06f70,         1,    python,   3.6.0
      ZL14E161110/HW7---Social-Analytics, 2808aba6b51c9a7f3ec20d5af7031f76f06d8a80,         1,    python,   3.6.3
a19garcia95/predicting_bike_sharingrides, ca761720874ff67cc5f01e2732a9513cc109f01c,         1,    python,   3.6.3
     Spaxe/pyconau2017-messy-sensor-data, 3be1596c681c237c017aceff671eae2fe5adc250,         1,    python,   3.6.2
                 Sleepychord/ML-practice, 931e4bec0086ffe793d2625fbec3c2ab881b33f7,         1,    python,  2.7.10
            SilvioGiancola/dlnd-Project1, d8dbd7ea9b4b14b931b651bee08c4334f4688df4,         1,    python,   3.6.1
                    Shuyib/pimaMLsklearn, 2c7fe1914088f39b33f38478685f0889f6d26f67,         1,    python,   3.5.2
       PythonMilano/pillole-di-python-01, 9a12a483e8f3b1f359af2f95dbe6a36edd11dbcc,         1,    python,   3.5.2
      RHDZMOTA/recursive-pascal-triangle, 813090e39738ba3a937f2c07870c6e12094cdb39,         1,    python,   3.6.3
Ratimon/neural-network-rental-ridership-predict, 6988b2529e44cff0df13e512d233652656ff4e2a,         1,    python,   3.6.1
                      ReemUW/BinderTest2, ece23dac9e2a45c22ef1c6194f9d2e0e7c594ac7,         1,    python,   2.7.9
                      ReemUW/BinderTest3, 67a86b6aea075635c8b08d697dbc3c42a79bed1f,         1,    python,   2.7.9
