repo,ref,resolved_ref,last_modified,kind,test_id,success,path,timestamp,run_id,repo2docker_version
https://github.com/A-Jacobson/CNN_Sentence_Classification,master,6094274,2017-10-14T06:46:01-07:00,build,build,False,github.com/A-Jacobson/CNN_Sentence_Classification/logs/build-master-2020-07-07T12.26.txt,2020-07-07T12:26:03.872210,2020-07-07T12.26,0.11.0
