repo,ref,resolved_ref,last_modified,kind,test_id,success,path,timestamp,run_id,repo2docker_version
https://github.com/ComputoCienciasUniandes/FISI2028-201910,659b87b91fe54d4b72dbd649034da6c9e545554b,659b87b,2019-03-09T12:29:23-05:00,build,build,False,github.com/ComputoCienciasUniandes/FISI2028-201910/logs/build-659b87b91fe54d4b72dbd649034da6c9e545554b-2020-07-09T11.51.txt,2020-07-09T11:51:09.212215,2020-07-09T11.51,0.11.0
